game_ID,bookie,matchup_type,Home_Team,Spread1,line1,Away_Team,Spread2,line2,game_time,last_updated
2bc06cb4fb03e96b39448675c1943487,FanDuel,spreads,Las Vegas Raiders,7.0,-114,Los Angeles Rams,-7.0,-106,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
2bc06cb4fb03e96b39448675c1943487,MyBookie.ag,spreads,Las Vegas Raiders,7.0,-110,Los Angeles Rams,-7.0,-110,2024-10-20T20:05:00Z,2024-10-16T17:40:10Z
2bc06cb4fb03e96b39448675c1943487,BetOnline.ag,spreads,Las Vegas Raiders,7.0,-120,Los Angeles Rams,-7.0,100,2024-10-20T20:05:00Z,2024-10-16T17:45:41Z
2bc06cb4fb03e96b39448675c1943487,LowVig.ag,spreads,Las Vegas Raiders,7.0,-116,Los Angeles Rams,-7.0,105,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
2bc06cb4fb03e96b39448675c1943487,BetRivers,spreads,Las Vegas Raiders,7.0,-115,Los Angeles Rams,-7.0,-106,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
2bc06cb4fb03e96b39448675c1943487,Bovada,spreads,Las Vegas Raiders,7.0,-110,Los Angeles Rams,-7.0,-110,2024-10-20T20:05:00Z,2024-10-16T17:45:42Z
a0b429ad5863438f4550ced4f368d2e2,FanDuel,spreads,Kansas City Chiefs,1.5,-115,San Francisco 49ers,-1.5,-105,2024-10-20T20:25:00Z,2024-10-16T17:45:42Z
a0b429ad5863438f4550ced4f368d2e2,Caesars,spreads,Kansas City Chiefs,1.0,-105,San Francisco 49ers,-1.0,-115,2024-10-20T20:25:00Z,2024-10-16T17:43:46Z
a0b429ad5863438f4550ced4f368d2e2,DraftKings,spreads,Kansas City Chiefs,1.5,-110,San Francisco 49ers,-1.5,-110,2024-10-20T20:25:00Z,2024-10-16T17:46:18Z
a0b429ad5863438f4550ced4f368d2e2,BetUS,spreads,Kansas City Chiefs,1.0,-110,San Francisco 49ers,-1.0,-110,2024-10-20T20:25:00Z,2024-10-16T17:45:42Z
a0b429ad5863438f4550ced4f368d2e2,Bovada,spreads,Kansas City Chiefs,1.5,-115,San Francisco 49ers,-1.5,-105,2024-10-20T20:25:00Z,2024-10-16T17:45:42Z
